meeting_id,going_allowance_spf
2015-11-19_CHELMSFORD CITY_All Weather,-0.1884593641345424
2015-11-19_LINGFIELD PARK_All Weather,-0.003412786319789106
2015-11-20_DUNDALK_All Weather,0.1512926974961851
2015-11-20_WOLVERHAMPTON_All Weather,-0.054581754180185925
2015-11-21_LINGFIELD PARK_All Weather,0.019406907210111114
2015-11-21_WOLVERHAMPTON_All Weather,-0.03795307117752227
2015-11-23_CHELMSFORD CITY_All Weather,-0.23518066742252425
2015-11-24_SOUTHWELL_All Weather,0.20976542548002608
2015-11-25_DUNDALK_All Weather,-0.007778104750014525
2015-11-25_KEMPTON PARK_All Weather,0.10546561238019876
2015-11-25_LINGFIELD PARK_All Weather,-0.15092484843324686
2015-11-26_CHELMSFORD CITY_All Weather,-0.014710155187074261
2015-11-26_SOUTHWELL_All Weather,0.055469952583633055
2015-11-27_DUNDALK_All Weather,-0.05900201130345484
2015-11-27_WOLVERHAMPTON_All Weather,0.055742923435876814
2015-11-28_WOLVERHAMPTON_All Weather,-0.01058617333540271
2015-11-30_KEMPTON PARK_All Weather,0.23861192344998983
2015-11-30_WOLVERHAMPTON_All Weather,-0.011459949188239366
2015-12-01_WOLVERHAMPTON_All Weather,0.056886623300737606
2015-12-02_KEMPTON PARK_All Weather,0.12577186670056825
2015-12-02_LINGFIELD PARK_All Weather,0.01922023438113854
2015-12-03_KEMPTON PARK_All Weather,0.13958659153623923
2015-12-04_DUNDALK_All Weather,0.24432906197672097
2015-12-04_WOLVERHAMPTON_All Weather,0.11782637062647645
2015-12-05_WOLVERHAMPTON_All Weather,0.08281899439772576
2015-12-07_CHELMSFORD CITY_All Weather,-0.11518955210446732
2015-12-07_LINGFIELD PARK_All Weather,-0.023911527598174814
2015-12-08_SOUTHWELL_All Weather,0.18615952936863264
2015-12-09_KEMPTON PARK_All Weather,0.04390648851396755
2015-12-09_LINGFIELD PARK_All Weather,-0.058435361119890894
2015-12-10_CHELMSFORD CITY_All Weather,-0.08220905311393563
2015-12-11_DUNDALK_All Weather,-0.05086625233153511
2015-12-11_WOLVERHAMPTON_All Weather,0.0016772155925884823
2015-12-12_SOUTHWELL_All Weather,0.09709396030169748
2015-12-12_WOLVERHAMPTON_All Weather,-0.10205579311977847
2015-12-14_WOLVERHAMPTON_All Weather,0.03389541283389105
2015-12-15_KEMPTON PARK_All Weather,0.06469813213599084
2015-12-15_SOUTHWELL_All Weather,-0.0033191035255087987
2015-12-16_KEMPTON PARK_All Weather,0.009671300670989454
2015-12-16_LINGFIELD PARK_All Weather,0.046878468146823504
2015-12-17_CHELMSFORD CITY_All Weather,-0.10346273148148141
2015-12-17_SOUTHWELL_All Weather,-0.03349400437090714
2015-12-18_DUNDALK_All Weather,0.17480393965628235
2015-12-18_SOUTHWELL_All Weather,0.03288330630893517
2015-12-18_WOLVERHAMPTON_All Weather,0.08246544921423325
2015-12-19_LINGFIELD PARK_All Weather,-0.053299387018035806
2015-12-20_LINGFIELD PARK_All Weather,0.08399701891904483
2015-12-21_CHELMSFORD CITY_All Weather,-0.051017248677247405
2015-12-21_WOLVERHAMPTON_All Weather,-0.07985411073275099
2015-12-22_SOUTHWELL_All Weather,-0.03524053715435819
2015-12-22_WOLVERHAMPTON_All Weather,-0.021154640364161332
2015-12-26_WOLVERHAMPTON_All Weather,0.007937715876195678
2015-12-27_CHELMSFORD CITY_All Weather,-0.08263291050045746
2015-12-28_LINGFIELD PARK_All Weather,-0.008487630135522348
2015-12-29_SOUTHWELL_All Weather,0.23471881877731104
2015-12-30_LINGFIELD PARK_All Weather,0.024011088232699526
2015-12-30_WOLVERHAMPTON_All Weather,0.09556889352026429
2015-12-31_LINGFIELD PARK_All Weather,0.0041479488763122895
2016-01-01_SOUTHWELL_All Weather,0.15296035549915277
2016-01-02_CHELMSFORD CITY_All Weather,-0.12075461849067033
2016-01-02_SOUTHWELL_All Weather,0.08322373195426305
2016-01-03_CHELMSFORD CITY_All Weather,-0.07656237033556035
2016-01-04_WOLVERHAMPTON_All Weather,-0.005427523451641639
2016-01-05_LINGFIELD PARK_All Weather,0.03943240665676784
2016-01-05_SOUTHWELL_All Weather,-0.1616269007907219
2016-01-06_CHELMSFORD CITY_All Weather,-0.1379544798752826
2016-01-06_KEMPTON PARK_All Weather,0.014599575077987044
2016-01-06_WOLVERHAMPTON_All Weather,0.07638813289787694
2016-01-07_CHELMSFORD CITY_All Weather,-0.15511510950491314
2016-01-07_LINGFIELD PARK_All Weather,0.0199313760349183
2016-01-08_DUNDALK_All Weather,0.03439970265342942
2016-01-08_LINGFIELD PARK_All Weather,-0.04239606494564144
2016-01-08_WOLVERHAMPTON_All Weather,-0.02744089705786364
2016-01-09_LINGFIELD PARK_All Weather,-0.01269934101597563
2016-01-10_SOUTHWELL_All Weather,0.08997760430902382
2016-01-11_KEMPTON PARK_All Weather,0.08578384445643575
2016-01-11_WOLVERHAMPTON_All Weather,-0.09788047488816612
2016-01-12_LINGFIELD PARK_All Weather,0.0007300434127055708
2016-01-13_CHELMSFORD CITY_All Weather,-0.042662970049130035
2016-01-13_KEMPTON PARK_All Weather,-0.04865654213763193
2016-01-14_CHELMSFORD CITY_All Weather,-0.11478702972709462
2016-01-14_SOUTHWELL_All Weather,0.0240171856015809
2016-01-15_DUNDALK_All Weather,-0.003275922176891699
2016-01-15_LINGFIELD PARK_All Weather,-0.0439815066023686
2016-01-15_WOLVERHAMPTON_All Weather,0.05367874811329255
2016-01-16_CHELMSFORD CITY_All Weather,-0.1610955347694633
2016-01-16_LINGFIELD PARK_All Weather,-0.14999955221823652
2016-01-17_KEMPTON PARK_All Weather,-0.1473254174968883
2016-01-18_WOLVERHAMPTON_All Weather,0.05407841377394805
2016-01-19_SOUTHWELL_All Weather,0.3639997699774168
2016-01-20_KEMPTON PARK_All Weather,-0.03512481439887226
2016-01-20_LINGFIELD PARK_All Weather,0.11598944576333378
2016-01-21_CHELMSFORD CITY_All Weather,-0.005442215608465284
2016-01-21_SOUTHWELL_All Weather,0.5914866960132174
2016-01-22_DUNDALK_All Weather,0.07277697016254464
2016-01-22_LINGFIELD PARK_All Weather,0.1160873652609562
2016-01-22_WOLVERHAMPTON_All Weather,0.10233536508262556
2016-01-23_LINGFIELD PARK_All Weather,-0.08237821826274765
2016-01-24_CHELMSFORD CITY_All Weather,-0.022988391912320078
2016-01-25_WOLVERHAMPTON_All Weather,0.17282767661725318
2016-01-26_SOUTHWELL_All Weather,0.206401368144361
2016-01-27_KEMPTON PARK_All Weather,0.11778305571315102
2016-01-27_LINGFIELD PARK_All Weather,0.07175353444440906
2016-01-28_CHELMSFORD CITY_All Weather,-0.02186461476110819
2016-01-28_SOUTHWELL_All Weather,0.08045620051280805
2016-01-29_DUNDALK_All Weather,0.11711399123181843
2016-01-29_LINGFIELD PARK_All Weather,0.058559814994901496
2016-01-29_WOLVERHAMPTON_All Weather,0.03171519532325678
2016-01-30_LINGFIELD PARK_All Weather,-0.07323781797465119
2016-02-01_KEMPTON PARK_All Weather,0.16225270207360953
2016-02-01_WOLVERHAMPTON_All Weather,0.11271487194454588
2016-02-02_SOUTHWELL_All Weather,0.4645666619757923
2016-02-03_KEMPTON PARK_All Weather,0.002379799888029395
2016-02-04_CHELMSFORD CITY_All Weather,-0.052198245228647036
2016-02-04_SOUTHWELL_All Weather,0.16534921037458594
2016-02-05_DUNDALK_All Weather,0.10466385128088895
2016-02-05_LINGFIELD PARK_All Weather,0.04160907893723602
2016-02-05_WOLVERHAMPTON_All Weather,0.006436154723501068
2016-02-06_LINGFIELD PARK_All Weather,-0.07142226232830641
2016-02-07_CHELMSFORD CITY_All Weather,-0.16949558000283363
2016-02-08_WOLVERHAMPTON_All Weather,-0.11025845200666344
2016-02-09_SOUTHWELL_All Weather,0.13914078263050184
2016-02-10_KEMPTON PARK_All Weather,0.0030284104409061484
2016-02-10_SOUTHWELL_All Weather,0.054822386606428186
2016-02-11_CHELMSFORD CITY_All Weather,-0.0025620790816320987
2016-02-12_DUNDALK_All Weather,-0.0403589041754609
2016-02-12_WOLVERHAMPTON_All Weather,0.007163442741887777
2016-02-13_LINGFIELD PARK_All Weather,0.0008107885122019293
2016-02-13_WOLVERHAMPTON_All Weather,-0.02086209819359979
2016-02-14_SOUTHWELL_All Weather,0.22963979014770394
2016-02-15_WOLVERHAMPTON_All Weather,-0.12288926331972079
2016-02-16_SOUTHWELL_All Weather,0.41540047597739416
2016-02-17_KEMPTON PARK_All Weather,-0.011023631989249383
2016-02-17_LINGFIELD PARK_All Weather,0.10909593426957949
2016-02-18_CHELMSFORD CITY_All Weather,-0.1042371379838479
2016-02-19_DUNDALK_All Weather,0.07817331941843564
2016-02-19_LINGFIELD PARK_All Weather,0.0462308099152082
2016-02-19_WOLVERHAMPTON_All Weather,-0.07559369346900158
2016-02-20_LINGFIELD PARK_All Weather,-0.16584636247897083
2016-02-22_LINGFIELD PARK_All Weather,-0.026113489761521353
2016-02-22_WOLVERHAMPTON_All Weather,0.0015583724928121036
2016-02-23_WOLVERHAMPTON_All Weather,-0.050055337759046775
2016-02-24_KEMPTON PARK_All Weather,-0.030790121117441505
2016-02-24_LINGFIELD PARK_All Weather,0.032354800116099806
2016-02-25_CHELMSFORD CITY_All Weather,-0.030564210837111777
2016-02-25_LINGFIELD PARK_All Weather,-0.03744662594107536
2016-02-26_DUNDALK_All Weather,-0.003359851978181838
2016-02-26_LINGFIELD PARK_All Weather,-0.09136101545375755
2016-02-26_WOLVERHAMPTON_All Weather,0.09177002680566722
2016-02-27_LINGFIELD PARK_All Weather,-0.13631142165671806
2016-02-29_WOLVERHAMPTON_All Weather,-0.06123331739113972
2016-03-01_LINGFIELD PARK_All Weather,-0.07297970881681712
2016-03-02_KEMPTON PARK_All Weather,0.04730825350020531
2016-03-02_WOLVERHAMPTON_All Weather,0.15256996632248399
2016-03-03_CHELMSFORD CITY_All Weather,-0.003451312482595553
2016-03-03_SOUTHWELL_All Weather,0.1237715588594347
2016-03-04_DUNDALK_All Weather,0.029053323148891835
2016-03-04_LINGFIELD PARK_All Weather,-0.001512009771211853
2016-03-04_WOLVERHAMPTON_All Weather,-0.12720138159444794
2016-03-05_LINGFIELD PARK_All Weather,-0.17086819729666078
2016-03-07_WOLVERHAMPTON_All Weather,-0.07422456650908753
2016-03-08_SOUTHWELL_All Weather,0.05266453384614141
2016-03-09_KEMPTON PARK_All Weather,-0.06037614899995136
2016-03-09_LINGFIELD PARK_All Weather,-0.0376103753403615
2016-03-10_CHELMSFORD CITY_All Weather,0.025007122406712233
2016-03-10_SOUTHWELL_All Weather,0.0671959930219499
2016-03-11_CHELMSFORD CITY_All Weather,-0.10128548091458782
2016-03-11_DUNDALK_All Weather,0.1950433598998273
2016-03-12_WOLVERHAMPTON_All Weather,-0.23174310530499004
2016-03-15_SOUTHWELL_All Weather,0.12475918816399818
2016-03-15_WOLVERHAMPTON_All Weather,-0.08156417883311849
2016-03-16_KEMPTON PARK_All Weather,-0.015243318162571795
2016-03-16_SOUTHWELL_All Weather,0.08680033841540802
2016-03-17_CHELMSFORD CITY_All Weather,-0.0737954124149657
2016-03-18_DUNDALK_All Weather,0.09320910710198582
2016-03-18_LINGFIELD PARK_All Weather,0.017642120599627394
2016-03-18_WOLVERHAMPTON_All Weather,-0.08496185920571164
2016-03-19_WOLVERHAMPTON_All Weather,-0.20588339221217916
2016-03-20_CURRAGH_Turf,0.8503957448222039
2016-03-22_SOUTHWELL_All Weather,0.10970620051280786
2016-03-23_DUNDALK_All Weather,0.04478855726844357
2016-03-23_KEMPTON PARK_All Weather,-0.05867212587985566
2016-03-23_SOUTHWELL_All Weather,0.14963351517527262
2016-03-24_WOLVERHAMPTON_All Weather,-0.034487042247902756
2016-03-25_LINGFIELD PARK_All Weather,-0.25097358771305395
2016-03-25_WOLVERHAMPTON_All Weather,-0.18870666971515945
2016-03-26_KEMPTON PARK_All Weather,-0.10772536301081133
2016-03-27_WOLVERHAMPTON_All Weather,-0.0001597570771543442
2016-03-29_WOLVERHAMPTON_All Weather,0.06534603695523405
2016-03-30_KEMPTON PARK_All Weather,-0.023680772828704247
2016-03-30_LINGFIELD PARK_All Weather,0.07931211171170212
2016-03-30_SOUTHWELL_All Weather,-0.12877131943757442
2016-03-31_CHELMSFORD CITY_All Weather,-0.05156511243386088
2016-03-31_WOLVERHAMPTON_All Weather,-0.012112295340076745
2016-04-01_DUNDALK_All Weather,0.012536421173681738
2016-04-01_LINGFIELD PARK_All Weather,-0.00858091496577657
2016-04-01_WOLVERHAMPTON_All Weather,0.009885347227024225
2016-04-02_DONCASTER_Turf,0.8721944496422184
2016-04-02_KEMPTON PARK_All Weather,-0.15352432752269957
2016-04-03_DONCASTER_Turf,0.8763864162556605
2016-04-04_LINGFIELD PARK_All Weather,0.10651452948295818
2016-04-06_CATTERICK BRIDGE_Turf,1.1281783236702516
2016-04-06_KEMPTON PARK_All Weather,-0.00529004521661815
2016-04-06_LINGFIELD PARK_All Weather,0.0696331129112324
2016-04-07_CHELMSFORD CITY_All Weather,0.2826371155753974
2016-04-07_SOUTHWELL_All Weather,0.14635414968841404
2016-04-08_DUNDALK_All Weather,0.019911296166250526
2016-04-08_LEICESTER_Turf,1.078936931731452
2016-04-08_WOLVERHAMPTON_All Weather,0.07342748156959712
2016-04-09_LINGFIELD PARK_All Weather,-0.034960697526021864
2016-04-09_WOLVERHAMPTON_All Weather,-0.011907713707930534
2016-04-10_LEOPARDSTOWN_Turf,0.9906311409310625
2016-04-11_WINDSOR_Turf,0.7625391002014906
2016-04-12_NEWMARKET (ROWLEY)_Turf,0.5005024732142861
2016-04-12_SOUTHWELL_All Weather,0.001834041116468857
2016-04-13_BEVERLEY_Turf,0.9129790674784877
2016-04-13_KEMPTON PARK_All Weather,-0.10758523729400021
2016-04-13_NEWMARKET (ROWLEY)_Turf,0.30393251984126907
2016-04-14_CHELMSFORD CITY_All Weather,0.23599895378326755
2016-04-14_NEWMARKET (ROWLEY)_Turf,0.5883666170634932
2016-04-15_BATH_Turf,1.0301187119297996
2016-04-15_DUNDALK_All Weather,0.09558055714706791
2016-04-16_CHELMSFORD CITY_All Weather,0.013701676587302003
2016-04-16_WOLVERHAMPTON_All Weather,-0.10114721961092484
2016-04-17_NAVAN_Turf,0.871757927912817
2016-04-18_DUNDALK_All Weather,-0.059761515955997706
2016-04-18_PONTEFRACT_Turf,0.9668706264283402
2016-04-18_WINDSOR_Turf,0.674137152319468
2016-04-19_BRIGHTON_Turf,0.26520887104755647
2016-04-19_WOLVERHAMPTON_All Weather,-0.01773496089324217
2016-04-20_CATTERICK BRIDGE_Turf,0.6432766875880843
2016-04-20_EPSOM DOWNS_Turf,0.8625949204099602
2016-04-20_LINGFIELD PARK_All Weather,0.1164559423798291
2016-04-21_BEVERLEY_Turf,0.27661842540654014
2016-04-22_DONCASTER_Turf,0.050600006608092975
2016-04-22_DUNDALK_All Weather,-0.05245641512098045
2016-04-22_SANDOWN PARK_Turf,0.22943758688785668
2016-04-23_DONCASTER_Turf,0.08396959261222607
2016-04-23_HAYDOCK PARK_Turf,0.15600783512471125
2016-04-23_LEICESTER_Turf,0.26649867492450363
2016-04-23_LIMERICK_Turf,0.49478817871324265
2016-04-23_RIPON_Turf,0.5401735537024923
2016-04-23_WOLVERHAMPTON_All Weather,-0.13128263258239248
2016-04-24_GOWRAN PARK_Turf,0.10518798994012817
2016-04-24_MUSSELBURGH_Turf,-0.13978560463568235
2016-04-24_THIRSK_Turf,0.6252263350327315
2016-04-25_AYR_Turf,0.09793650591832535
2016-04-25_CHELMSFORD CITY_All Weather,0.285105982142858
2016-04-25_NAAS_Turf,-0.16036056784515276
2016-04-25_SOUTHWELL_All Weather,0.19974361206956967
2016-04-25_WINDSOR_Turf,0.27346226856906297
2016-04-25_WOLVERHAMPTON_All Weather,-0.050843496800136265
2016-04-26_BATH_Turf,0.15973699122923676
2016-04-26_BRIGHTON_Turf,-0.02484821341277005
2016-04-26_LINGFIELD PARK_All Weather,0.04928031589085111
2016-04-26_NOTTINGHAM_Turf,0.3155787510296587
2016-04-26_WOLVERHAMPTON_All Weather,-0.13798142473857136
2016-04-27_ASCOT_Turf,0.08001881250951168
2016-04-27_BRIGHTON_Turf,0.07351545771795623
2016-04-27_PONTEFRACT_Turf,0.24088888723821364
2016-04-27_WOLVERHAMPTON_All Weather,-0.05092270500369115
2016-04-28_CHELMSFORD CITY_All Weather,0.26740648667800526
2016-04-28_LINGFIELD PARK_All Weather,0.000662521530996818
2016-04-28_REDCAR_Turf,0.7056748125184702
2016-04-29_CHEPSTOW_Turf,0.15310875545445826
2016-04-29_LINGFIELD PARK_All Weather,-0.03484980491862229
2016-04-29_MUSSELBURGH_Turf,0.5165803653790564
2016-04-30_DONCASTER_Turf,0.6331641899902627
2016-04-30_GOODWOOD_Turf,0.08419087418130447
2016-04-30_NEWMARKET (ROWLEY)_Turf,-0.1285474102182547
2016-04-30_THIRSK_Turf,0.9343663680224329
2016-05-01_HAMILTON PARK_Turf,0.471854773864904
2016-05-01_NEWMARKET (ROWLEY)_Turf,-0.07942635863095235
2016-05-01_SALISBURY_Turf,0.093396961983315
2016-05-01_SLIGO_Turf,0.9619010967672424
2016-05-02_BATH_Turf,0.27732642956655223
2016-05-02_BEVERLEY_Turf,0.1483872769372925
2016-05-02_CURRAGH_Turf,0.5454886858216773
2016-05-02_WINDSOR_Turf,-0.19981260729293282
2016-05-03_BRIGHTON_Turf,0.226323853955886
2016-05-03_CATTERICK BRIDGE_Turf,0.30868597024169897
2016-05-04_CHELMSFORD CITY_All Weather,0.20118566680839062
2016-05-06_ASCOT_Turf,-0.24694523434955254
2016-05-06_LINGFIELD PARK_All Weather,0.047095149358593574
2016-05-06_NOTTINGHAM_Turf,-0.19767771792575559
2016-05-06_RIPON_Turf,0.2438148212989526
2016-05-07_ASCOT_Turf,-0.23774229699401656
2016-05-07_LINGFIELD PARK_All Weather,0.013201698879104893
2016-05-07_LINGFIELD PARK_Turf,-0.10553012367978738
2016-05-07_NOTTINGHAM_Turf,-0.21982788748164156
2016-05-07_THIRSK_Turf,0.37848436355129866
2016-05-08_LEOPARDSTOWN_Turf,-0.1955044989214906
2016-05-09_BRIGHTON_Turf,-0.20845166086229674
2016-05-09_MUSSELBURGH_Turf,-0.24895118706944785
2016-05-09_ROSCOMMON_Turf,0.4478507189423039
2016-05-09_WINDSOR_Turf,-0.07247384478458153
2016-05-09_WOLVERHAMPTON_All Weather,0.1731040830679112
2016-05-10_BEVERLEY_Turf,-0.16977374765887665
2016-05-10_CHEPSTOW_Turf,0.36727187184848387
2016-05-11_BATH_Turf,0.6003064234731769
2016-05-11_LINGFIELD PARK_All Weather,-0.012903966506081777
2016-05-11_NAAS_Turf,0.44830782816266107
2016-05-11_YORK_Turf,-0.11558404902588015
2016-05-12_NEWMARKET (ROWLEY)_Turf,0.12659286011904758
2016-05-12_SALISBURY_Turf,0.08833507574118064
2016-05-12_YORK_Turf,-0.1523790662561074
2016-05-13_DUNDALK_All Weather,0.023168864157897855
2016-05-13_HAMILTON PARK_Turf,-0.14851842009639155
2016-05-13_NEWBURY_Turf,0.3549635664360478
2016-05-13_NEWMARKET (ROWLEY)_Turf,0.1426046468253966
2016-05-13_YORK_Turf,0.06143606614071231
2016-05-14_DONCASTER_Turf,-0.10848164742242991
2016-05-14_NEWBURY_Turf,-0.03022279861337584
2016-05-14_NEWMARKET (ROWLEY)_Turf,-0.008912739087301438
2016-05-14_THIRSK_Turf,-0.09567367429262157
2016-05-15_NAVAN_Turf,-0.14232964801153572
2016-05-15_RIPON_Turf,-0.00560061834880182
2016-05-16_BRIGHTON_Turf,0.009947275691544267
2016-05-16_LEICESTER_Turf,-0.01724766267277761
2016-05-16_REDCAR_Turf,-0.00775428039461351
2016-05-16_WINDSOR_Turf,0.05827126455891208
2016-05-17_KILLARNEY_Turf,0.004833015084861568
2016-05-17_LINGFIELD PARK_All Weather,-0.009853310399261513
2016-05-17_NEWCASTLE_All Weather,0.1401008472451275
2016-05-17_NOTTINGHAM_Turf,-0.05266335031119501
2016-05-17_WETHERBY_Turf,-0.08884185569985568
2016-05-18_AYR_Turf,0.6002566300930214
2016-05-18_BATH_Turf,0.19145022860453578
2016-05-18_DUNDALK_All Weather,-0.05617528251515893
2016-05-18_KEMPTON PARK_All Weather,-0.08574787966859898
2016-05-19_GOODWOOD_Turf,0.13620179984410313
2016-05-19_LINGFIELD PARK_Turf,0.0429800339561282
2016-05-19_RIPON_Turf,0.17609988095796236
2016-05-19_SANDOWN PARK_Turf,0.19488651141624888
2016-05-20_CARLISLE_Turf,0.09959809682728583
2016-05-20_CATTERICK BRIDGE_Turf,0.04964524957673544
2016-05-20_CORK_Turf,-0.158945030307629
2016-05-20_GOODWOOD_Turf,0.30266428724952743
2016-05-20_HAYDOCK PARK_Turf,-0.1637526275179217
2016-05-20_WOLVERHAMPTON_All Weather,0.012134052760501418
2016-05-21_CHEPSTOW_Turf,0.7734468146506931
2016-05-21_CURRAGH_Turf,0.6330676782798215
2016-05-21_GOODWOOD_Turf,0.24617813844583325
2016-05-21_HAYDOCK PARK_Turf,0.1691169412941374
2016-05-21_NEWMARKET (ROWLEY)_Turf,0.08899433482142859
2016-05-21_YORK_Turf,-0.012891471388950568
2016-05-22_CURRAGH_Turf,0.593711006615861
2016-05-22_NOTTINGHAM_Turf,0.06500254277993199
2016-05-23_AYR_Turf,0.6712495437172487
2016-05-23_CARLISLE_Turf,-0.08617172265004444
2016-05-23_LEICESTER_Turf,0.11079973785255533
2016-05-23_WINDSOR_Turf,0.11893102906158967
2016-05-24_WETHERBY_Turf,0.08314112441378017
2016-05-24_WOLVERHAMPTON_All Weather,0.026704518362561745
2016-05-25_GOWRAN PARK_Turf,-0.15652776768309634
2016-05-25_HAMILTON PARK_Turf,-0.14541857221443175
2016-05-25_KEMPTON PARK_All Weather,-0.11665251538237145
2016-05-25_LINGFIELD PARK_Turf,0.38255037297285527
2016-05-26_CHELMSFORD CITY_All Weather,0.25355540343915395
2016-05-26_HAYDOCK PARK_Turf,0.012424145354019832
2016-05-26_NEWCASTLE_All Weather,-0.17198854638835032
2016-05-26_SANDOWN PARK_Turf,-0.16638000288642957
2016-05-26_TIPPERARY_Turf,-0.2003202404438086
2016-05-27_BATH_Turf,-0.15110520556032614
2016-05-27_BRIGHTON_Turf,-0.05535919116191747
2016-05-27_HAYDOCK PARK_Turf,-0.1731616153383142
2016-05-27_MUSSELBURGH_Turf,0.19017324751795192
2016-05-27_PONTEFRACT_Turf,0.1552452150519247
2016-05-28_BEVERLEY_Turf,-0.315837291179542
2016-05-28_CATTERICK BRIDGE_Turf,0.11797661114072337
2016-05-28_HAYDOCK PARK_Turf,-0.04528550076615461
2016-05-28_NAVAN_Turf,0.13311789148375933
2016-05-28_SALISBURY_Turf,-0.016249547645394786
2016-05-29_NAAS_Turf,-0.2839269175611907
2016-05-30_LEICESTER_Turf,0.0672784383782832
2016-05-30_REDCAR_Turf,0.19968432430833719
2016-05-30_WINDSOR_Turf,0.17389695098499802
2016-05-31_LINGFIELD PARK_All Weather,0.015591757452817878
2016-05-31_REDCAR_Turf,0.3828354844586306
2016-05-31_WOLVERHAMPTON_All Weather,-0.011895226832042898
2016-06-01_CHELMSFORD CITY_All Weather,0.08890512211829212
2016-06-01_NOTTINGHAM_Turf,0.081184553886896
2016-06-01_RIPON_Turf,0.20926524892088544
2016-06-02_FAIRYHOUSE_Turf,-0.14011125661375737
2016-06-02_HAMILTON PARK_Turf,-0.12573708851101814
2016-06-02_KEMPTON PARK_All Weather,-0.11207106542629404
2016-06-02_LINGFIELD PARK_Turf,0.8734962205929813
2016-06-02_RIPON_Turf,0.08687216205011068
2016-06-03_BATH_Turf,-0.04020012997680901
2016-06-03_CATTERICK BRIDGE_Turf,-0.02050556927858985
2016-06-03_DONCASTER_Turf,0.1929137837958515
2016-06-03_EPSOM DOWNS_Turf,0.36075599172846284
2016-06-03_GOODWOOD_Turf,-0.09944349276073056
2016-06-03_LEOPARDSTOWN_Turf,-0.04633238679913877
2016-06-04_CURRAGH_Turf,0.10129429330591126
2016-06-04_DONCASTER_Turf,0.12304296075477872
2016-06-04_EPSOM DOWNS_Turf,0.08440625735512589
2016-06-04_LINGFIELD PARK_Turf,0.43523524985573875
2016-06-04_MUSSELBURGH_Turf,-0.34226900097219204
2016-06-04_NEWCASTLE_All Weather,-0.08786741813124162
2016-06-05_GOODWOOD_Turf,-0.18720387164075525
2016-06-05_LISTOWEL_Turf,0.09682179054802438
2016-06-06_AYR_Turf,-0.21971272532114713
2016-06-06_BRIGHTON_Turf,-0.09083572019666897
2016-06-06_GOWRAN PARK_Turf,0.09343242298117356
2016-06-06_PONTEFRACT_Turf,0.056570818340471424
2016-06-06_WINDSOR_Turf,-0.0012933103734216523
2016-06-07_LINGFIELD PARK_All Weather,0.02824807616970067
2016-06-07_SALISBURY_Turf,0.000267747882543722
2016-06-08_BEVERLEY_Turf,-0.30697726868470926
2016-06-08_FAIRYHOUSE_Turf,-0.16651097883597923
2016-06-08_HAMILTON PARK_Turf,-0.198158017315955
2016-06-08_HAYDOCK PARK_Turf,-0.3392033259625588
2016-06-08_KEMPTON PARK_All Weather,-0.017280347201066706
2016-06-08_YARMOUTH_Turf,-0.18037028503748428
2016-06-09_HAYDOCK PARK_Turf,-0.2202122019247054
2016-06-09_LEOPARDSTOWN_Turf,-0.03644390859699626
2016-06-09_NEWBURY_Turf,-0.25989734011362
2016-06-09_NOTTINGHAM_Turf,-0.14581726784796908
2016-06-09_YARMOUTH_Turf,-0.1269093169506616
2016-06-10_CHEPSTOW_Turf,0.1969820611607363
2016-06-10_GOODWOOD_Turf,-0.07768363058069114
2016-06-10_SANDOWN PARK_Turf,0.10872889206537795
2016-06-10_YORK_Turf,0.2706236766314002
2016-06-11_BATH_Turf,-0.1577720486424899
2016-06-11_LEICESTER_Turf,0.3188848208669692
2016-06-11_LINGFIELD PARK_Turf,0.7600439512951459
2016-06-11_MUSSELBURGH_Turf,-0.16518146419472796
2016-06-11_NAVAN_Turf,-0.05501766207382055
2016-06-11_SANDOWN PARK_Turf,-0.10966876464263216
2016-06-11_YORK_Turf,0.15406249423961524
2016-06-12_CORK_Turf,0.10448599588971687
2016-06-12_DONCASTER_Turf,0.5432753217974854
2016-06-12_SALISBURY_Turf,-0.0073107632017788745
2016-06-13_CARLISLE_Turf,0.12551430007566636
2016-06-13_NOTTINGHAM_Turf,0.6679144843526098
2016-06-13_ROSCOMMON_Turf,-0.13426454819202066
2016-06-13_THIRSK_Turf,0.14401465271839223
2016-06-13_WINDSOR_Turf,0.32183011658570315
2016-06-14_ASCOT_Turf,0.28391709594369197
2016-06-14_BEVERLEY_Turf,-0.03666462265612564
2016-06-14_BRIGHTON_Turf,0.10363321415237717
2016-06-14_THIRSK_Turf,0.07326769286267615
2016-06-15_ASCOT_Turf,0.14197143422500147
2016-06-15_CHELMSFORD CITY_All Weather,0.11782034604119491
2016-06-15_HAMILTON PARK_Turf,0.045008868906996444
2016-06-15_RIPON_Turf,0.1988392364339322
2016-06-16_ASCOT_Turf,-0.010885096043370391
2016-06-16_CHELMSFORD CITY_All Weather,0.12917416973733947
2016-06-16_LEOPARDSTOWN_Turf,0.6641078987373062
2016-06-16_LINGFIELD PARK_All Weather,0.007263901947669618
2016-06-16_RIPON_Turf,0.11156733076056875
2016-06-17_ASCOT_Turf,0.0010771049013332465
2016-06-17_AYR_Turf,-0.10339871665709321
2016-06-17_GOODWOOD_Turf,0.8445948547805011
2016-06-17_LIMERICK_Turf,-0.3798493938211802
2016-06-17_NEWMARKET (JULY)_Turf,0.15943965023765827
2016-06-17_REDCAR_Turf,0.3270476059270185
2016-06-18_ASCOT_Turf,-0.10367552115309987
